Petyka;Wrócis³aw;Ziêbiñski;Nadia;542;2005
Redemerska;Mœcibor;Gzuper;Œwiêtochna;541;2005
Brtoñ;Gabor;Szczoska;Martyna;540;2005
Etinger;Zdzimir;Reneson;Adelina;539;2005
Kirykiewicz;Lewin;Kurkulewicz;Marta;538;2005
Koryda;Ewald;Oglaniec;Narcyza;537;2005
¯arlewska;Sylwin;Skrzyrzewski;Balbina;536;2005
Rentflajsz;Lubogost;Olinowicz;Telis³awa;535;2005
P³uciñski;Boleczest;Wejtko;Ludomira;534;2005
Bougle;Niemir;Lippka;Rita;533;2005
Trêdziuk;Karin;Flioger;Paulina;532;2005
Broks;Drogomi³;Konstowicz;Dalila;531;2005
Wermijewicz;Olaf;Kopijak;Les³awa;530;2005
Rodoliñska;D³ugosz;Tombarkiewicz;Lea;529;2005
Batulik;Lechos³aw;Nawszkiewicz;Marlena;528;2005
Skarbnik;Domos³aw;Gleñski;Bo¿ys³awa;527;2005
Nabak;Kajus;D¹blowski;Eufemia;526;2005
Chropowicz;Antoni;Rajner;Gardenia;525;2005
Korfel;Miromir;Malinowicz;Magdalena;524;2005
So³onynka;Jan Kanty;Betkier;Bazylissa;523;2005
Zabazny;Goar;Mozielewska;Augustyna;522;2005
Karal;Pudens;Mulanin;Waldemara;521;2005
Kleinstück;Torpet;Babis;Pamela;520;2005
Dami¹tka;Tolis³aw;Wielograf;Rachela;519;2005
Gagoliñska;RenÃƒÂ©;Dyga³o;Telimena;518;2005
Sebrala;Iwon;Margan;Judyta;517;2005
Karaziñska;Przemi³;Kretschner;Ewelina;516;2005
Ko¿arkiewicz;Wespazjan;Eisfeld;Mira;515;2005
Oktabiñski;¯ytomir;Proveniers;Kolombina;514;2005
Sztelter;Rainer;Wolczyszyn;Adolfa;513;2005
Przecherka;Konstans;Stryczniewicz;Tatiana;512;2005
Tacholak;Konradyn;Roczyk;W³adys³awa;511;2005
£ud;Jan Kanty;Sulêgowska;Florentyna;510;2005
Sensmêcki;Wiaczes³aw;Jaron;Swet³ana;509;2005
£ó¿ewicz;Lenart;Ta³ajko;Miros³awa;508;2005
Kaspierczyk;Odo;Renspis;Gizela;507;2005
Dalla;Florian;Szwenkiel;Kinga;506;2005
Gurawiec;Morzys³aw;Bukañ;Symforiana;505;2005
Wiedeñczyk;Józefat;Tuczenko;Malina;504;2005
Stapyra;Domarad;Lemaniak;Cyriaka;503;2005
Bolesza;Amin;Jadnik;Amelia;502;2005
Drozniak;Jan Kanty;Pieroœkiewicz;Ignacja;501;2005
Uziñski;Herbert;Strupagiel;Kornelia;500;2005
Feso³owicz;Humbert;Samociuch;Alfreda;499;2005
Bohaj³o;Asteriusz;Farbota;Ingrida;498;2005
Grzechczyk;Uriasz;Smietalski;Eufrozyna;497;2005
Bary³o;Jan Chryzostom;Chrobot;Inez;496;2005
Ro¿d¿ejewska;Hygin;Purcha³a;Wenesa;495;2005
¯yd³o;Prudencjusz;Jeryszewski;Leonia;494;2005
Sebra³a;Aureliusz;Fludek;Rozanna;493;2005
Gruchnik;S³awomir;Bordaœ;W³odzis³awa;492;2005
Klemann;Roch;Musialewski;Aurelia;491;2005
Czwejkowska;Leon;Damianiuk;Eufemia;490;2005
Kontratowicz;Magnus;Char³añska;Manfreda;489;2005
Tallarek;Antoni;Sankowicz;Waldemara;488;2005
Totoszko;Budziwoj;Junkiewicz;Nora;487;2005
Hincingier;Gedeon;Puzgan;Maura;486;2005
Ce³ep;Hortensjusz;Kocyl;Matylda;485;2005
Delawar;Leodegar;Styrnol;Debora;484;2005
Kuzior;Zbigniew;Æwiekliñski;Greta;483;2005
Gojaniuk;Twardos³aw;Talmont;Kosma;482;2005
Dremno;Zygfryd;Ropycz;Ludomi³a;481;2005
Filasiñski;Niecis³aw;Rylic;Hiacynta;480;2005
Serbska;Tomasz;Króliczyk;Ewa;479;2005
Wozak;Gniewosz;S³oma;Marzena;478;2005
Dziodzioch;Mokij;Grzanka;Faustyna;477;2005
Milkosz;Lambert;Ma³achwiejew;Blanka;476;2005
Rousar;Zdzimir;Przeglo;Szczêsna;475;2005
Wosab;Hugo;Topór-M¹dry;Dina;474;2005
Niesterak;Ostap;Zakrecki;Ludwina;473;2005
Parfiniuk;Odo;Tompczyk;Benedykta;472;2005
Milichewicz;Tyburcjusz;Pryjmicz;£ucja;471;2005
Gustro;Oktawian;Kopciejewski;Henryka;470;2005
Bisiór;Dobrogniew;Lam¹cka;Aida;469;2005
Himstedt;Racis³aw;Michaj³uszko;Jolanta;468;2005
G¹tnica;S³awoj;Fandrat;Wiwanna;467;2005
Menpel;Miron;Sardow;Karena;466;2005
Riczanek;Ostap;Chwo³a;Wiktoryna;465;2005
Steinmec;Ezdrasz;Porembalski;Nina;464;2005
Gwo¿dziewicz;Witalis;¬mierczak;Milena;463;2005
Osier;Chociemir;Treutler de Traubenberg;Marcela;462;2005
Pito³aj;Leopold;Naro¿na;Kira;461;2005
Geidzek;Boles³aw;Dejniszewska;Franciszka;460;2005
Gie³baga;Domos³aw;Januchowicz;Hermina;459;2005
Jacoñski;Chociemir;Prygiel;Linda;458;2005
Pukarowski;Symeon;Kiebel;Ingrida;457;2005
Wasia³kowska;Unimir;Doma;Maja;456;2005
Powietzko;Longinus;Wermiejewicz;Oksana;455;2005
Hommernik;Jan;Jedzis;Marta;454;2005
Mukowozczik;Przes³aw;Zêtek;Miranda;453;2005
Ziuziañski;Drogomi³;Markiefka;Aneta;452;2005
Reguleñski;Czêstomir;Krojcarek;Dajana;451;2005
Meszchna;Rodryk;Schwach;Kamilla;450;2005
Obr¹czkiewicz;Czech;Zbajczek;Prakseda;449;2005
Dziejka;Benicjusz;Pogodzik;Heloiza;448;2005
Kapodak;Apollo;Misialski;Ruta;447;2005
Pie³a;Boguchwa³;Dykiert;Irma;446;2005
Stawniewicz;Artur;Machaczka;Ifigenia;445;2005
Stomian;Salwator;Senetry;Romana;444;2005
Angutek;Bertrand;Niespelak;Abigail;443;2005
Karnafal;Zdobys³aw;Thiery;Ditta;442;2005
Grabczak;Mêcimir;Smoczak;Alfreda;441;2005
Trarzewski;Czcis³aw;Malejska;S³awomira;440;2005
Berdysiñska;Mirogniew;Holtstein;Bogna;439;2005
Wawrzyniczek;Skarbimierz;Melfierd;Irena;438;2005
Bijlema;Herkules;Celczyñski;Madlena;437;2005
Nawroth;Mi³os³aw;Kielo;Karina;436;2005
Urdzoñ;Malkolm;Pierwiniecki;Liza;435;2005
Wcis³y;Morzys³aw;Pietrosian;Kunegunda;434;2005
W¹siela;Dawid;Blankenhaus;Celina;433;2005
Stemerowicz;Asteriusz;£êczniak;Ernesta;432;2005
Wochyñ;Benignus;Reknagel;Cieszys³awa;431;2005
Komaiszko;Libert;Kaw³as;Ifigenia;430;2005
Bojór;Kilian;Kleybor;Krzesis³awa;429;2005
Kmott;Dobrowiest;Cyrcan;Szarlota;428;2005
Skorubowicz;Afanazy;Kiroñski;¯egota;427;2005
Sewastianik;Pafnucy;Miedziarczyk;Witos³awa;426;2005
Krzyszczuk;Dobies³aw;Duborny;¯aklina;425;2005
Chlasta;Szymon;Tolksdorf;Joachima;424;2005
Kisa³o;Adalbert;Biziel;Roma;423;2005
Molkenti;Miligost;Beliœ;Czcibora;422;2005
Grzyciuk;Herakliusz;Prongal;Ewelina;421;2005
Ba³orz;August;Golab;Tomira;420;2005
Szlempek;Martynian;Mycawka;Justyna;419;2005
Gellen;Unimir;Cebert;Marianna;418;2005
Rzewucki;Magnus;Sirch;Dobrochna;417;2005
Œwierepa;Roderyk;£azudziewicz;Agnieszka;416;2005
Milius;Bronis³aw;Sanbowska;Mi³os³awa;415;2005
Stoklas;Bernard;Fieden;Leontyna;414;2005
Ba³;Kondrad;Bohlin;Sulis³awa;413;2005
Goliczka;Rufin;Marjuszycz;Adela;412;2005
Konotz;Nadmir;Keczer;Hiacynta;411;2005
Pichurko;Lubomys³;Jaraszewicz;Ofelia;410;2005
P³askojec;Natalis;Ma³nica;Samanta;409;2005
Zogbaum;Mas³aw;Ropik;Aldona;408;2005
¯elazkiewicz;Mas³aw;Grygosz;Mirabella;407;2005
Stigañcow;Daniel;Szczepkowski;Eulalia;406;2005
Adula;Wiktorian;Motyliski;Rudolfina;405;2005
Mohort;Dionizjusz;Podsoñska;Materna;404;2005
Szczeœciuk;Damaris;Bo³ot;Marina;403;2005
Rusakiewicz;Gabor;Szwajcarzewski;Perpetua;402;2005
Hartlewska;Herman;Cobka³a;Sulimiera;401;2005
Ruszka;W³adys³aw;Bernes;Michalina;400;2005
Celtner;Mokij;Surgiera;Jeros³awa;399;2005
Zgodka;Symeon;Szrebejko;Marzanna;398;2005
Gibuta;Barnaba;Kud³ak;Ksenia;397;2005
Gzaja;Helmut;Krêcisz;Emanuela;396;2005
Czerni³o;Zbylut;Oik;Margot;395;2005
Klir;Lew;Sapan;Samuela;394;2005
Lewulis;Wrzes³aw;Kr¹czek;Gardenia;393;2005
Sewastianik;Stronis³aw;Napa³ko;Jagna;392;2005
Brzychcy;Beatryks;£ogonowicz;Liberata;391;2005
Krosiendowicz;Adaukt;Owczarów;Carmen;390;2005
Kryszkiewicz;Chociemir;Miœciorak;Luiza;389;2005
Kr¹¿ek;Parys;Jang;Gilda;388;2005
Dec;Teodor;Pentos;Helena;387;2005
Hulaj-Pole;Amedeusz;Skarbucka;Krzysztofa;386;2005
Tallgard;Tworzymir;Kondo³owski;Isaura;385;2005
Perkis;Melchior;Hendrysiak;Wac³awa;384;2005
Kalambkiewicz;Pafnucy;Bia³ka;Toma;383;2005
Przechoæko;Sebald;Grabola;Agnieszka;382;2005
Szynach;Tyburcjusz;Gotaj;Honoryna;381;2005
Kokras;Wiktoriusz;Bielkoñska;Ilza;380;2005
Charaniuk;Wolmar;Gawarczewski;Bo¿eciecha;379;2005
Akonon;Fabian;Czupre³a;Wielis³awa;378;2005
Matlowski;Melchior;Piekañski;Jakobina;377;2005
Sta³y;Martynian;M³adij;Natasza;376;2005
Asarabowski;Roger;Kêœka;Wyszeniega;375;2005
Grozieñ;Boleczest;Pieniaszk;Dyzma;374;2005
Pytiak;Przybygniew;Fió³kowski;Sobies³awa;373;2005
Krylle;Lucjusz;Kuczorowska;Maja;372;2005
Eilmes;Przybyrad;Brzonka;Fryda;371;2005
Iwanców;Czech;£ukaszenin;Ma³gorzata;370;2005
Florjan;Bazylid;Felikszewski;Zygfryda;369;2005
Naworól;Marek;Frystocka;Amalia;368;2005
Rymar;Pakos³aw;Dreiman;Regina;367;2005
Talach;Chociebor;Eskowska;Szczêsna;366;2005
Nikicin;Roderyk;Gortler;Mechtylda;365;2005
Kepper;Zdzibor;Œciera;Rozyna;364;2005
Kazarzewski;Chociemir;Sochlich;Eufemia;363;2005
Krasno³obowa;Oswald;Prysztasz;Adria;362;2005
Stauba;Miron;Przo³;Kamila;361;2005
Szypieluk;Trzebomys³;GóŸdziuk;Euzebia;360;2005
Tanerski;Julian;Burtzlaff;Kinga;359;2005
Wache³ka;Trzebis³aw;Loske;Bibianna;358;2005
Jugura;Apoloniusz;Rumanik;Ilza;357;2005
Fliszewski;Herkules;Czense;Berenike;356;2005
Cwejnar;Axel;Feferberg;Jagna;355;2005
Budzawska;Flawian;Ejcksztet;Sylwana;354;2005
BraŸdziel;Patryk;Cichowlaz;Wirginia;353;2005
Szanguleit;Euchariusz;Fync;Alma;352;2005
¯yczkiewicz;Faustyn;Hrebecki;Tolis³awa;351;2005
Wo³aszczak;Iwon;Górzak;Fortunata;350;2005
Œmielewski;Teobald;Opacian;Boles³awa;349;2005
Hejma;Dalemir;Szos;Isaura;348;2005
Domiak;Romeo;Cechini;Jadwiga;347;2005
Ike-Duninowski;Protazy;Gudrewicz;Teofila;346;2005
Wójczyk;Bartosz;Wizio;Roma;345;2005
Zagutka;Odyseusz;Kêdzira;Amanda;344;2005
Hefko;Eugeniusz;Chudba;¯anna;343;2005
Kunzendorf;Teodor;Grzeszek;Emanuela;342;2005
Siki;Biernat;Chodorzewski;Rozalia;341;2005
Pretruœ;Dobromierz;Jendrolik;Berta;340;2005
Pa³cik;Przemys³aw;Remisko;Demetria;339;2005
Jógowiec;Kalasanty;Marcjocha;Aida;338;2005
Meredyk;Atanazy;Stigañcow;Chwalis³awa;337;2005
Ma³oska;Mojmir;BrzeŸna;Celestyna;336;2005
Buj³o;Denis;Fedoronek;Stefania;335;2005
Dryczyn;Metody;Ocieczka;Zygfryda;334;2005
Samarski;Wierzchos³aw;Belman;Kryspina;333;2005
Br¹œ;Roland;Krauss;Irina;332;2005
Badañko;Walenty;Wyrlich;Asteria;331;2005
Schydlo;Dobromir;Racak;Wyszeniega;330;2005
Andryszewicz;Gorgoncjusz;Buchaj;Wyszeniega;329;2005
Mikier;Klaudian;Pimenow;Zyta;328;2005
Trajster;Dobrowój;Bo³uæ;Eryka;327;2005
Torêc;Addar;Bichmann;Hanna;326;2005
Leniañska;Mi³owan;Gizbert-Studnicki;Katarzyna;325;2005
Nowak vel Rosiak;Hilary;Ogorodowska;Adela;324;2005
Zamko;Maksymilian;Chareza;S³awomira;323;2005
Juchnikowski;Nepomucen;Czado;Honorata;322;2005
Czorapiñski;Paulin;Walentinowa;Bryda;321;2005
Kuszbik;Karol;Legañ;Areta;320;2005
Ratajczka;Teodozjusz;Poborca;Niemira;319;2005
Bur³aczenko;Pimen;Zamielak;Janina;318;2005
Danilêc;Wszerad;Powinicz;Budzis³awa;317;2005
Stachetka;Siemis³aw;Gienas;Pêcis³awa;316;2005
Nalesiñski;Witalian;Malczarski;Leona;315;2005
Gitka;Doris;Fedyñczuk;W³adys³awa;314;2005
Ku³ag;Krystyn;Wolnikiewicz;W³oœcis³awa;313;2005
Wychowanec;Niegomir;Korsekwa;Sewera;312;2005
Slóbel;Bo¿ys³aw;Pytno-Flaczkiewicz;Dalida;311;2005
Ciepilucha;Korneli;Fedeniszyn;Zdzis³awa;310;2005
Wichmann;Suliwoj;Kuciraj;Raissa;309;2005
Heckendorf;Dan;Cich³owski;Justyna;308;2005
Olimpiejuk;Stojgniew;Pietrysko;Adriana;307;2005
Setnicki;Ado;Prantel;Kleopatra;306;2005
Ciwis;Bogdan;Pliackas;Aneta;305;2005
CiŸmiñska;Sozant;Sa³owski;Eufrozyna;304;2005
Kazimieruk;Œwiêcimir;Fryzie³;Eudoksja;303;2005
¯y³an;Jazon;Flig;Emma;302;2005
Knoblach;Maksymin;Dumieñski;Lubosza;301;2005
Suremacz;Gilbert;Wa³aœkiewicz;Edyta;300;2005
Seidow;Faustyn;Lai;S³awomira;299;2005
G¹tarczyk;Tolis³aw;Zbojnowicz;Julia;298;2005
Molêdzki;¯yros³aw;Wohlt;Lilla;297;2005
£uder;Blandyn;Kamieniecki;Janina;296;2005
Swerska;Kalikst;Opora;Iwetta;295;2005
Parna;Anzelm;Hajndrych;Irena;294;2005
J¹trzko;Jonatan;Cantrup;Heloiza;293;2005
Hataczkiewicz;Bolemys³;Amalañska;Czcibora;292;2005
Szmach;Frumencjusz;Rubinkowicz;Marta;291;2005
Lipigórski;Nikanor;Borasik;Metoda;290;2005
Czakoñ;S¹dzimir;Kiremaszek;Zawisza;289;2005
Zinczenko;Artus;Pelijewska;Sofia;288;2005
Bernalek;Czcis³aw;Kiosowska;Adela;287;2005
Ramaza;Abercjusz;PrzewiêŸlik;Dobromira;286;2005
Kos³yk;Olech;Figórna;Siecies³awa;285;2005
Antonicki;W³adymir;Farywa;Erazma;284;2005
Chodziec;Tezeusz;Sztyc;Wera;283;2005
Grolimund;Ninomys³;Delida;Hortensja;282;2005
Bendarowicz;Dalemir;Bedzel;Madlena;281;2005
¬dziob³o;Gebhard;Bogart;Bogumi³a;280;2005
Kantaruk;Justynian;Krajanowski;Wies³awa;279;2005
Skar³omiejczak;Mironieg;Kosciukiewicz;Irmina;278;2005
G¹gowska;Ariel;Miedwiednik;Krystyna;277;2005
Bi³owiecki;Jan Gwalbert;Bonowski;Teodozja;276;2005
Górawski;Erwin;Sawik;Zyta;275;2005
Gieron;Daniel;Dziejma;Potencjana;274;2005
Wiewiórowski;Nosis³aw;Neuteich;Kaja;273;2005
Gibera;Ewaryst;Repski;Szarlota;272;2005
Konieñda;Ireneusz;Ziarniak;Lilla;271;2005
Suszczykiewicz;Dobromir;Goss;Sobies³awa;270;2005
Hrycyszyn;Tworzys³aw;Œmisz;Linda;269;2005
Loremiowicz;Ariel;Koziorski;Margot;268;2005
Krojnik;Wiêcerad;Ma³oszek;Otylia;267;2005
Milniczek;Brykcjusz;Bakoñ;Bernardeta;266;2005
Siender-Fima;Siemis³aw;Oprzeski;Lechos³awa;265;2005
Gerlof;Abel;Bo³dyga;Alma;264;2005
Podwapiñski;Andron;Szewerenko;Dobros³awa;263;2005
Op³owska;Pafnucy;Wachy;Aurela;262;2005
Duchonin;Les³aw;Ciupliñski;Wiera;261;2005
Fortonka;Honoriusz;Raszkiel;Symforiana;260;2005
B¹kart;Nestor;Weran;Czcibora;259;2005
¯ydzis;Wieñczys³aw;JóŸwiak;Patrycja;258;2005
Hyplak;Atanazy;Warzybek;Szarlota;257;2005
Bleñ;Florenty;Stawniczny;Edda;256;2005
Wedegis;Korneli;Podwójny;Dobromira;255;2005
Eltrman;Spycis³aw;Wojtyszczak;Dyzma;254;2005
Matziaris;Leszek;Jureczek;Tacjanna;253;2005
Pielniok;Ozeasz;H³odan;Strze¿ys³awa;252;2005
Zbita;Rut;Stricker;¯ywia;251;2005
Eupryn;Longin;Oblej;Felicyta;250;2005
Czekur³am;Dobiegniew;Grychtolin;Lea;249;2005
Kiwañ;Pius;Birlicki;Marzena;248;2005
Zienko;Mœcigniew;Strubane;Wirginia;247;2005
Geddert;Przemi³;Wawko;Beatrycze;246;2005
Hertflajsz;Batszeba;Harolejewicz;Dobros³awa;245;2005
Szape³owska;Olgierd;Klucwa;Dobroniega;244;2005
Pacjan;Leszek;Bucza;Ewdokia;243;2005
Nieœmiejanowa;Dariusz;Trynduch;Eligia;242;2005
Powolna;Herbert;Biernegarska;Diana;241;2005
Profeska;Felicysym;Eckert;Ingrida;240;2005
Rapko;Jan Gwalbert;Limek;Anastazja;239;2005
Graupe;Jordan;Klementewicz;Sieros³awa;238;2005
Karaœnicka;Mirogniew;Gorz¹d;Miros³awa;237;2005
Hussowski;Anicet;Witnicki;Bo¿eciecha;236;2005
Medwicz;Ireneusz;Kierszenbojm;Wrócis³awa;235;2005
Bont;Korneli;Firius;Patrycja;234;2005
Skobierla;Ernestyn;Czojnocka;Monika;233;2005
Rupiczek;Marcjal;Dymitko;Honoryna;232;2005
Bramura;Eweryst;Manrot;Emilia;231;2005
Krzystek;Hiacynt;Bilukowska;Alfonsyna;230;2005
Walêcikiewicz;Ostap;Chudmacz;¯ywia;229;2005
Rajsman;Elizeusz;Makulik;Metoda;228;2005
Biasik;Mêcimir;Frêtczak;Pamela;227;2005
Dunin-Borkowski;Tomi³;Rozdeba;Wojciecha;226;2005
Feyke;Leodegar;BiŸnia;Ita;225;2005
Sliwa;Marcjan;Ok³ót;Hermenegilda;224;2005
Mazij;Ali;Sobotek;Joachima;223;2005
Drechowicz;Mi³osz;Niena³kowski;Wiwanna;222;2005
Siostrzencewicz;Konstanty;Jarzmiñski;Judyta;221;2005
Siwirko;Lutogniew;Pielichaty;Ryszarda;220;2005
Ranz;Mariusz;Tscharner;Dobrochna;219;2005
Hlebicki Józefowicz;Hilary;Szumiera;Pelagia;218;2005
Soysal;S³awobor;Kordewska;Przybys³awa;217;2005
Krzi¿owska;Gustaw;Jachtowski;Joanna;216;2005
Pienik;Mironieg;Struœnik;Liwia;215;2005
Malusi;Uniedrog;Pa¿dziejewska;Salome;214;2005
Teos;Malwin;P³oskomka;Pelagia;213;2005
¯amko;Przybyrad;Lelontko;Marietta;212;2005
Szurak;Niemir;Piotruszak;Karena;211;2005
Nowina-Witkowski;Wiktor;Spi¹tek;Mieczys³awa;210;2005
Œmirowska;Antym;Barynko;Tomis³awa;209;2005
Jasjan;S¹dos³aw;Pochwistniew;Miranda;208;2005
Richtman;Czêstomir;Ligman;Wszebora;207;2005
Choroszej;Emanuel;Racu³;Marzena;206;2005
Szczypó³kowski;Odil;Rzepa;Teodozja;205;2005
Czykaluk;Ursyn;Waglowski;Konrada;204;2005
Rotcher;Patrycjusz;Zweigert;Paulina;203;2005
£owczuk;Gniewosz;Grys;Marina;202;2005
Zgadzaj;Pêcis³aw;Kiczuga;Estera;201;2005
Ejbin;Kajus;HniŸdziuk;Albertyna;200;2005
Jêdzejek;Epifan;Porosko;Aga;199;2005
U¿yczak;Sulis³aw;Mundys;Gabriela;198;2005
W³odzimierski;Mœciwój;Debowski;Hanna;197;2005
Ko¿ecki;Arseniusz;W³¹ckiewicz;Diomeda;196;2005
Chrzankowski;Sylwin;Gumolski;Teofila;195;2005
Wawszkiewicz;Wyszes³aw;Siudymak;Dobrochna;194;2005
Tatarczy;Lechos³aw;Pangalos;Witos³awa;193;2005
Ha³ubiuk;Bernard;Bukarew;Radomi³a;192;2005
Kaszuba;Metody;G¹tnica;Jolanta;191;2005
Szczypin;Aureli;Dowhañ;Rozanna;190;2005
Szynkowski vel Sêk;Wróciwoj;Juroiæ;Sobies³awa;189;2005
Ligierski;Morzys³aw;Gorszty³a;Dziers³awa;188;2005
Kacprzewski;Miron;Wendtke;Aurelia;187;2005
Goldner;Frydolin;Jürgens;Angelina;186;2005
Pisarewski;Witomi³;Kramorczuk;Alicja;185;2005
Pantalewicz;Drogomir;Hrabol;Jagoda;184;2005
Treunjan;Radzis³aw;¯elczak;Œwiêtomira;183;2005
Jêdryk;Noe;Sczeœ;Krystiana;182;2005
Sieniatecki;Hiacynt;Strochmia³ek;Inez;181;2005
Szynchabel;Aleksy;Chotej;Halka;180;2005
Przyb³owski;Budzimir;Zabielna;Kira;179;2005
Ananiewicz;Angelus;Zó³ciak;Ksawera;178;2005
Jazewicz;Alfons;Skryjka;Cieszys³awa;177;2005
Papadimitriu;Roch;Ptaszczak;Petronela;176;2005
Dzedzic;Przemys³aw;Hagdey;Przemys³awa;175;2005
Agacik;Siemis³aw;D¹¿b³a¿;Ingrida;174;2005
Brekus;Dobiemiest;Ley;Boguchwa³a;173;2005
Riczanek;Zefir;Krubicz;Nora;172;2005
Olenko;Wendelin;Elimer;Marcela;171;2005
Konoperyñska;Prosimir;Pajur;Renata;170;2005
Kuchiñska;Abel;Jankos;Amata;169;2005
Klebacka;Igor;Gmu¿dek;Gilda;168;2005
Atycka;Olgierd;Krzewiñski;Izabella;167;2005
Kwia³kowski;Tworzymir;Kaszubowicz;Teresa;166;2005
Py³yoczuk;Edward;Farb;Eunika;165;2005
Pozarzecki;Ewaryst;Swidzicki;Tatiana;164;2005
Kumorek;Felicjan;Roniewicz;Swiet³ana;163;2005
Ballon;Konradyn;Packowski;Zuzanna;162;2005
Gieszewski;Harasym;Waguca;Mechtylda;161;2005
Majeryk;Godzimir;Praksa;Amanda;160;2005
Sirocinski;Leopard;Gemborska;Krzysztofa;159;2005
Gnitowska;Asteriusz;Jendrosch;Angelina;158;2005
Kostiar;Sieciech;Worodyniec;Ismena;157;2005
Schlaugiess;Dytrych;Œwiedlicka;Ofelia;156;2005
Kruazyr vel Kurwaze;Konrad;Hutczyk;Odila;155;2005
Ko³odzejska;Doris;Graunsberg;Eufemia;154;2005
Pykowska;Wadim;Switochowska;Ciechos³awa;153;2005
Markwa³d;Olaf;Niebielecki;Modesta;152;2005
Œlósarkiewicz;Eutropiusz;T³omaczyñska;Malina;151;2005
Zygrzewska;Drogomir;Zygler;Goœcis³awa;150;2005
Bujwidys;Eliasz;Brudzel;¯ywia;149;2005
Gröbner;Maurycy;Miszyñski;Klaudyna;148;2005
Bolnicki;Teobald;Siomor;Marina;147;2005
Huminik;Uniedrog;Paczulski;Euzebia;146;2005
Kornuda;Emanuel;Darge;Stefania;145;2005
Doktur;Mœcis³aw;Wydran;Sydonia;144;2005
Szmigier;Wiêces³aw;Tawkinowicz;Lidia;143;2005
Ziêp;Abdon;£azowy;Odila;142;2005
Szolna;Olech;Zwielkowska;Jowita;141;2005
Ordynacka;Gabin;Miklosik;Ligia;140;2005
Podlasik;Eugeniusz;Maszelajtys;Marcjanna;139;2005
Kanczu¿ewski;W³odzimierz;Shulz;Wrzes³awa;138;2005
Boczniewicz;Kasper;Maciejuniec;Paloma;137;2005
¯al;Sebastian;Mosiak;Halka;136;2005
Mudlo;Wielis³aw;Borzechowski;Mi³os³awa;135;2005
P³u¿ka;Lutos³aw;Schecht;Radomi³a;134;2005
Fio³na;Kasjan;£aziak;Carmen;133;2005
Sczyra;Elizeusz;Zamarian;Oswalda;132;2005
Trznadol;Prot;Flaschinski;Telis³awa;131;2005
Purtoñ;Ksenofont;Kiesiek;Petronia;130;2005
Krulicki;Lubomys³;Œmiglicki;Potencjana;129;2005
Schóller;Sylweriusz;Frestaj;Eryka;128;2005
Sawulak;Arnold;Betlewicz;Wies³awa;127;2005
Gostkowski;Judasz;Domajda;Józefa;126;2005
Wypój;Oskar;Srebrniuk;Witos³awa;125;2005
G¹siorczyk;Hieronim;Serdziñska;Selma;124;2005
Sopeluk;Auksencjusz;Maci¹czyk;Klotylda;123;2005
Taszkowska;Noe;Cwietanow;Wiktoryna;122;2005
Brachoñska;Warcis³aw;Taroñ;Petronia;121;2005
Dziœkiewicz;Nelly;Nadstoka;Wac³awa;120;2005
Kaœniwska;¯ywis³aw;Ko³acha;Waldemara;119;2005
Szczepacka;Tadeusz;Klingheil;Blandyna;118;2005
Gwidzio³;Sylwan;Jensen;Alma;117;2005
Graffon;Brunon;Cwibel;Amadea;116;2005
Kiuch;Torpet;Wittholz;Tworzys³awa;115;2005
Grendo;Ziemowit;Frejlak;Flawia;114;2005
Dyttrich;Blizbor;Magoska;Saba;113;2005
Czyrun;Duszan;Mozgunow;Marlena;112;2005
Staniskowska;Drogomi³;Szapczyñska;Scholastyka;111;2005
Matenok;Liboriusz;Metelañski;Izolda;110;2005
Filipa;Domas³aw;Fereszke;Eliza;109;2005
Anuth;Brunon;Podkasik;Gracjana;108;2005
BandŸmiera;Skarbimierz;Zygad³owski;Eudoksja;107;2005
Feœluk;Gawe³;Skradziñski;Karena;106;2005
Wo³konowski;Siemomys³;Zieñcina;Oliwia;105;2005
Flasiewicz;Kurt;Cwancygier;Lucjola;104;2005
Zachmost;Auksencjusz;Napunowicz;Zenobia;103;2005
Dekurno;Oswald;Krzewnicki;Eryka;102;2005
Didoszek;Robert;Mamont;Wincentyna;101;2005
Szkudro;Mœcigniew;Fioka;Lilla;100;2005
Zygaryn;Fides;Heidrychowski;Nora;99;2005
Grabiszewski;Stojs³aw;Wollgram;Emanuela;98;2005
Ligañska;Siemomys³;Hlebergier;Longina;97;2005
Skrobuñ;Ludos³aw;Skiennik;Kira;96;2005
Pry³ukin;Marian;Simalczyk;Dobromi³a;95;2005
Kiduñ;Tadeusz;Sztetefeld;Mironiega;94;2005
Dunañska;Bêdzis³aw;Kucejewski;Zenona;93;2005
Troczyk;Tworzys³aw;Szatecki;Alojza;92;2005
Destal;Herkules;Musz;Ingrida;91;2005
Stryñkowski;Dagobert;Bryœka;Sofia;90;2005
Kajaku³a;Krzesis³aw;Jo³ochowska;Marita;89;2005
Dolaskowska;Radomi³;Pyjach;Konrada;88;2005
Tumi³owicz;Arnold;Hadamiec;Cecylia;87;2005
Siemieniusz;January;Nahily;Hanna;86;2005
Grycan;Angel;Popleœna;Cezaryna;85;2005
£opieñski;Modest;Fronaszczuk;Georgina;84;2005
Tessarczik;Krzesimir;W³udasz;Alina;83;2005
Gerszyñski;Donald;Gelner;Honorata;82;2005
Bartik;Leoncjusz;Skrochocki;Olga;81;2005
Bi³ochowska;Czcibor;Pid³u¿na;Ksaweryna;80;2005
